country,year,emissions,kyoto_annexb,kyoto_adopted_year,continent,lifeExp,pop,gdpPercap
Bhutan,1989,62.3,0,0,NA,NA,NA,NA
Bhutan,1990,128,0,0,NA,NA,NA,NA
Bhutan,1991,187,0,0,NA,NA,NA,NA
Bhutan,1992,216,0,0,NA,NA,NA,NA
Bhutan,1993,183,0,0,NA,NA,NA,NA
Bhutan,1994,213,0,0,NA,NA,NA,NA
Bhutan,1995,249,0,0,NA,NA,NA,NA
Bhutan,1996,301,0,0,NA,NA,NA,NA
Bhutan,1997,392,0,1,NA,NA,NA,NA
Bhutan,1998,381,0,1,NA,NA,NA,NA
Bhutan,1999,385,0,1,NA,NA,NA,NA
Bhutan,2000,396,0,1,NA,NA,NA,NA
Bhutan,2001,385,0,1,NA,NA,NA,NA
Bhutan,2002,418,0,1,NA,NA,NA,NA
Bhutan,2003,378,0,1,NA,NA,NA,NA
Bhutan,2004,308,0,1,NA,NA,NA,NA
Bhutan,2005,396,0,1,NA,NA,NA,NA
Bhutan,2006,392,0,1,NA,NA,NA,NA
Bhutan,2007,392,0,1,NA,NA,NA,NA
Bhutan,2008,422,0,1,NA,NA,NA,NA
Bhutan,2009,389,0,1,NA,NA,NA,NA
Bhutan,2010,488,0,1,NA,NA,NA,NA
Bhutan,2011,733,0,1,NA,NA,NA,NA
Bolivia,1986,3780,0,0,NA,NA,NA,NA
Bolivia,1987,4030,0,0,Americas,57.251,6156369,2753.69149
Bolivia,1988,4310,0,0,NA,NA,NA,NA
Bolivia,1989,4990,0,0,NA,NA,NA,NA
Bolivia,1990,5760,0,0,NA,NA,NA,NA
Bolivia,1991,6010,0,0,NA,NA,NA,NA
Bolivia,1992,6660,0,0,Americas,59.957,6893451,2961.699694
Bolivia,1993,7830,0,0,NA,NA,NA,NA
Bolivia,1994,8640,0,0,NA,NA,NA,NA
Bolivia,1995,9850,0,0,NA,NA,NA,NA
Bolivia,1996,9830,0,0,NA,NA,NA,NA
Bolivia,1997,10900,0,1,Americas,62.05,7693188,3326.143191
Bolivia,1998,11000,0,1,NA,NA,NA,NA
Bolivia,1999,10400,0,1,NA,NA,NA,NA
Bolivia,2000,11100,0,1,NA,NA,NA,NA
Bolivia,2001,8620,0,1,NA,NA,NA,NA
Bolivia,2002,10400,0,1,Americas,63.883,8445134,3413.26269
Bolivia,2003,11100,0,1,NA,NA,NA,NA
Bolivia,2004,11100,0,1,NA,NA,NA,NA
Bolivia,2005,12200,0,1,NA,NA,NA,NA
Bolivia,2006,15100,0,1,NA,NA,NA,NA
Bolivia,2007,12300,0,1,Americas,65.554,9119152,3822.137084
Bolivia,2008,13200,0,1,NA,NA,NA,NA
Bolivia,2009,14000,0,1,NA,NA,NA,NA
Bolivia,2010,15200,0,1,NA,NA,NA,NA
Bolivia,2011,16100,0,1,NA,NA,NA,NA
Bosnia and Herzegovina,1986,NA,0,0,NA,NA,NA,NA
Bosnia and Herzegovina,1987,NA,0,0,Europe,71.14,4338977,4314.114757
Bosnia and Herzegovina,1988,NA,0,0,NA,NA,NA,NA
Bosnia and Herzegovina,1989,NA,0,0,NA,NA,NA,NA
Bosnia and Herzegovina,1990,NA,0,0,NA,NA,NA,NA
Bosnia and Herzegovina,1991,NA,0,0,NA,NA,NA,NA
Bosnia and Herzegovina,1992,15100,0,0,Europe,72.178,4256013,2546.781445
Bosnia and Herzegovina,1993,12600,0,0,NA,NA,NA,NA
Bosnia and Herzegovina,1994,3230,0,0,NA,NA,NA,NA
Bosnia and Herzegovina,1995,3430,0,0,NA,NA,NA,NA
Bosnia and Herzegovina,1996,4260,0,0,NA,NA,NA,NA
Bosnia and Herzegovina,1997,8390,0,1,Europe,73.244,3607000,4766.355904
Bosnia and Herzegovina,1998,10600,0,1,NA,NA,NA,NA
Bosnia and Herzegovina,1999,10400,0,1,NA,NA,NA,NA
Bosnia and Herzegovina,2000,13800,0,1,NA,NA,NA,NA
Bosnia and Herzegovina,2001,13400,0,1,NA,NA,NA,NA
Bosnia and Herzegovina,2002,14300,0,1,Europe,74.09,4165416,6018.975239
Bosnia and Herzegovina,2003,14500,0,1,NA,NA,NA,NA
Bosnia and Herzegovina,2004,15600,0,1,NA,NA,NA,NA
Bosnia and Herzegovina,2005,16200,0,1,NA,NA,NA,NA
Bosnia and Herzegovina,2006,17600,0,1,NA,NA,NA,NA
Bosnia and Herzegovina,2007,17700,0,1,Europe,74.852,4552198,7446.298803
Bosnia and Herzegovina,2008,20200,0,1,NA,NA,NA,NA
Bosnia and Herzegovina,2009,20700,0,1,NA,NA,NA,NA
Bosnia and Herzegovina,2010,21300,0,1,NA,NA,NA,NA
Bosnia and Herzegovina,2011,23900,0,1,NA,NA,NA,NA
Botswana,1986,1070,0,0,NA,NA,NA,NA
Botswana,1987,1240,0,0,Africa,63.622,1151184,6205.88385
Botswana,1988,1300,0,0,NA,NA,NA,NA
Botswana,1989,1430,0,0,NA,NA,NA,NA
Botswana,1990,2700,0,0,NA,NA,NA,NA
Botswana,1991,2640,0,0,NA,NA,NA,NA
Botswana,1992,2780,0,0,Africa,62.745,1342614,7954.111645
Botswana,1993,3200,0,0,NA,NA,NA,NA
Botswana,1994,3030,0,0,NA,NA,NA,NA
Botswana,1995,3050,0,0,NA,NA,NA,NA
Botswana,1996,2760,0,0,NA,NA,NA,NA
Botswana,1997,2800,0,1,Africa,52.556,1536536,8647.142313
Botswana,1998,3340,0,1,NA,NA,NA,NA
Botswana,1999,3160,0,1,NA,NA,NA,NA
Botswana,2000,3780,0,1,NA,NA,NA,NA
Botswana,2001,3850,0,1,NA,NA,NA,NA
Botswana,2002,3980,0,1,Africa,46.634,1630347,11003.60508
Botswana,2003,3830,0,1,NA,NA,NA,NA
Botswana,2004,3900,0,1,NA,NA,NA,NA
Botswana,2005,4100,0,1,NA,NA,NA,NA
Botswana,2006,4140,0,1,NA,NA,NA,NA
Botswana,2007,4230,0,1,Africa,50.728,1639131,12569.85177
Botswana,2008,4510,0,1,NA,NA,NA,NA
Botswana,2009,3760,0,1,NA,NA,NA,NA
Botswana,2010,4690,0,1,NA,NA,NA,NA
Botswana,2011,4180,0,1,NA,NA,NA,NA
Brazil,1986,199000,0,0,NA,NA,NA,NA
Brazil,1987,208000,0,0,Americas,65.205,142938076,7807.095818
Brazil,1988,209000,0,0,NA,NA,NA,NA
Brazil,1989,214000,0,0,NA,NA,NA,NA
Brazil,1990,209000,0,0,NA,NA,NA,NA
Brazil,1991,219000,0,0,NA,NA,NA,NA
Brazil,1992,221000,0,0,Americas,67.057,155975974,6950.283021
Brazil,1993,231000,0,0,NA,NA,NA,NA
Brazil,1994,242000,0,0,NA,NA,NA,NA
Brazil,1995,258000,0,0,NA,NA,NA,NA
Brazil,1996,285000,0,0,NA,NA,NA,NA
Brazil,1997,301000,0,1,Americas,69.388,168546719,7957.980824
Brazil,1998,312000,0,1,NA,NA,NA,NA
Brazil,1999,320000,0,1,NA,NA,NA,NA
Brazil,2000,328000,0,1,NA,NA,NA,NA
Brazil,2001,337000,0,1,NA,NA,NA,NA
Brazil,2002,332000,0,1,Americas,71.006,179914212,8131.212843
Brazil,2003,322000,0,1,NA,NA,NA,NA
Brazil,2004,338000,0,1,NA,NA,NA,NA
Brazil,2005,347000,0,1,NA,NA,NA,NA
Brazil,2006,348000,0,1,NA,NA,NA,NA
Brazil,2007,363000,0,1,Americas,72.39,190010647,9065.800825
Brazil,2008,388000,0,1,NA,NA,NA,NA
Brazil,2009,367000,0,1,NA,NA,NA,NA
Brazil,2010,420000,0,1,NA,NA,NA,NA
Brazil,2011,439000,0,1,NA,NA,NA,NA
Brunei,1986,2300,0,0,NA,NA,NA,NA
Brunei,1987,3320,0,0,NA,NA,NA,NA
Brunei,1988,5720,0,0,NA,NA,NA,NA
Brunei,1989,6350,0,0,NA,NA,NA,NA
Brunei,1990,6190,0,0,NA,NA,NA,NA
Brunei,1991,5310,0,0,NA,NA,NA,NA
Brunei,1992,5210,0,0,NA,NA,NA,NA
Brunei,1993,4970,0,0,NA,NA,NA,NA
Brunei,1994,4690,0,0,NA,NA,NA,NA
Brunei,1995,4790,0,0,NA,NA,NA,NA
Brunei,1996,4870,0,0,NA,NA,NA,NA
Brunei,1997,5060,0,1,NA,NA,NA,NA
Brunei,1998,5270,0,1,NA,NA,NA,NA
Brunei,1999,3910,0,1,NA,NA,NA,NA
Brunei,2000,4710,0,1,NA,NA,NA,NA
Brunei,2001,4510,0,1,NA,NA,NA,NA
Brunei,2002,4380,0,1,NA,NA,NA,NA
Brunei,2003,4590,0,1,NA,NA,NA,NA
Brunei,2004,5000,0,1,NA,NA,NA,NA
Brunei,2005,5010,0,1,NA,NA,NA,NA
Brunei,2006,4860,0,1,NA,NA,NA,NA
Brunei,2007,8420,0,1,NA,NA,NA,NA
Brunei,2008,9120,0,1,NA,NA,NA,NA
Brunei,2009,7860,0,1,NA,NA,NA,NA
Brunei,2010,8200,0,1,NA,NA,NA,NA
Brunei,2011,9700,0,1,NA,NA,NA,NA
Bulgaria,1986,91500,1,0,NA,NA,NA,NA
Bulgaria,1987,91600,1,0,Europe,71.34,8971958,8239.854824
Bulgaria,1988,87300,1,0,NA,NA,NA,NA
Bulgaria,1989,86700,1,0,NA,NA,NA,NA
Bulgaria,1990,74500,1,0,NA,NA,NA,NA
Bulgaria,1991,57500,1,0,NA,NA,NA,NA
Bulgaria,1992,54200,1,0,Europe,71.19,8658506,6302.623438
Bulgaria,1993,67900,1,0,NA,NA,NA,NA
Bulgaria,1994,54200,1,0,NA,NA,NA,NA
Bulgaria,1995,58000,1,0,NA,NA,NA,NA
Bulgaria,1996,56600,1,0,NA,NA,NA,NA
Bulgaria,1997,51600,1,1,Europe,70.32,8066057,5970.38876
Bulgaria,1998,49000,1,1,NA,NA,NA,NA
Bulgaria,1999,44000,1,1,NA,NA,NA,NA
Bulgaria,2000,43500,1,1,NA,NA,NA,NA
Bulgaria,2001,46500,1,1,NA,NA,NA,NA
Bulgaria,2002,44600,1,1,Europe,72.14,7661799,7696.777725
Bulgaria,2003,47300,1,1,NA,NA,NA,NA
Bulgaria,2004,46800,1,1,NA,NA,NA,NA
Bulgaria,2005,47900,1,1,NA,NA,NA,NA
Bulgaria,2006,49000,1,1,NA,NA,NA,NA
Bulgaria,2007,52300,1,1,Europe,73.005,7322858,10680.79282
Bulgaria,2008,50700,1,1,NA,NA,NA,NA
Bulgaria,2009,42700,1,1,NA,NA,NA,NA
Bulgaria,2010,44100,1,1,NA,NA,NA,NA
Bulgaria,2011,49300,1,1,NA,NA,NA,NA
Burkina Faso,1986,480,0,0,NA,NA,NA,NA
Burkina Faso,1987,517,0,0,Africa,49.557,7586551,912.0631417
Burkina Faso,1988,554,0,0,NA,NA,NA,NA
Burkina Faso,1989,821,0,0,NA,NA,NA,NA
Burkina Faso,1990,583,0,0,NA,NA,NA,NA
Burkina Faso,1991,627,0,0,NA,NA,NA,NA
Burkina Faso,1992,631,0,0,Africa,50.26,8878303,931.7527731
Burkina Faso,1993,627,0,0,NA,NA,NA,NA
Burkina Faso,1994,645,0,0,NA,NA,NA,NA
Burkina Faso,1995,627,0,0,NA,NA,NA,NA
Burkina Faso,1996,708,0,0,NA,NA,NA,NA
Burkina Faso,1997,807,0,1,Africa,50.324,10352843,946.2949618
Burkina Faso,1998,862,0,1,NA,NA,NA,NA
Burkina Faso,1999,931,0,1,NA,NA,NA,NA
Burkina Faso,2000,1040,0,1,NA,NA,NA,NA
Burkina Faso,2001,997,0,1,NA,NA,NA,NA
Burkina Faso,2002,1000,0,1,Africa,50.65,12251209,1037.645221
Burkina Faso,2003,1080,0,1,NA,NA,NA,NA
Burkina Faso,2004,1100,0,1,NA,NA,NA,NA
Burkina Faso,2005,1130,0,1,NA,NA,NA,NA
Burkina Faso,2006,1360,0,1,NA,NA,NA,NA
Burkina Faso,2007,1650,0,1,Africa,52.295,14326203,1217.032994
Burkina Faso,2008,1920,0,1,NA,NA,NA,NA
Burkina Faso,2009,1930,0,1,NA,NA,NA,NA
Burkina Faso,2010,1960,0,1,NA,NA,NA,NA
Burkina Faso,2011,2210,0,1,NA,NA,NA,NA
Burundi,1986,235,0,0,NA,NA,NA,NA
Burundi,1987,249,0,0,Africa,48.211,5126023,621.8188189
Burundi,1988,227,0,0,NA,NA,NA,NA
Burundi,1989,268,0,0,NA,NA,NA,NA
Burundi,1990,209,0,0,NA,NA,NA,NA
Burundi,1991,238,0,0,NA,NA,NA,NA
Burundi,1992,216,0,0,Africa,44.736,5809236,631.6998778
Burundi,1993,227,0,0,NA,NA,NA,NA
Burundi,1994,235,0,0,NA,NA,NA,NA
Burundi,1995,238,0,0,NA,NA,NA,NA
Burundi,1996,242,0,0,NA,NA,NA,NA
Burundi,1997,249,0,1,Africa,45.326,6121610,463.1151478
Burundi,1998,249,0,1,NA,NA,NA,NA
Burundi,1999,253,0,1,NA,NA,NA,NA
Burundi,2000,271,0,1,NA,NA,NA,NA
Burundi,2001,205,0,1,NA,NA,NA,NA
Burundi,2002,213,0,1,Africa,47.36,7021078,446.4035126
Burundi,2003,161,0,1,NA,NA,NA,NA
Burundi,2004,198,0,1,NA,NA,NA,NA
Burundi,2005,154,0,1,NA,NA,NA,NA
Burundi,2006,187,0,1,NA,NA,NA,NA
Burundi,2007,187,0,1,Africa,49.58,8390505,430.0706916
Burundi,2008,191,0,1,NA,NA,NA,NA
Burundi,2009,191,0,1,NA,NA,NA,NA
Burundi,2010,213,0,1,NA,NA,NA,NA
Burundi,2011,242,0,1,NA,NA,NA,NA
Cambodia,1986,433,0,0,NA,NA,NA,NA
Cambodia,1987,436,0,0,Asia,53.914,8371791,683.8955732
Cambodia,1988,451,0,0,NA,NA,NA,NA
Cambodia,1989,451,0,0,NA,NA,NA,NA
Cambodia,1990,1260,0,0,NA,NA,NA,NA
Cambodia,1991,1310,0,0,NA,NA,NA,NA
Cambodia,1992,1350,0,0,Asia,55.803,10150094,682.3031755
Cambodia,1993,1390,0,0,NA,NA,NA,NA
Cambodia,1994,1480,0,0,NA,NA,NA,NA
Cambodia,1995,1550,0,0,NA,NA,NA,NA
Cambodia,1996,1620,0,0,NA,NA,NA,NA
Cambodia,1997,1540,0,1,Asia,56.534,11782962,734.28517
Cambodia,1998,1950,0,1,NA,NA,NA,NA
Cambodia,1999,1900,0,1,NA,NA,NA,NA
Cambodia,2000,1980,0,1,NA,NA,NA,NA
Cambodia,2001,2250,0,1,NA,NA,NA,NA
Cambodia,2002,2210,0,1,Asia,56.752,12926707,896.2260153
Cambodia,2003,2380,0,1,NA,NA,NA,NA
Cambodia,2004,2450,0,1,NA,NA,NA,NA
Cambodia,2005,2780,0,1,NA,NA,NA,NA
Cambodia,2006,3000,0,1,NA,NA,NA,NA
Cambodia,2007,3470,0,1,Asia,59.723,14131858,1713.778686
Cambodia,2008,3900,0,1,NA,NA,NA,NA
Cambodia,2009,4650,0,1,NA,NA,NA,NA
Cambodia,2010,5010,0,1,NA,NA,NA,NA
Cambodia,2011,5210,0,1,NA,NA,NA,NA
Cameroon,1986,1990,0,0,NA,NA,NA,NA
Cameroon,1987,1840,0,0,Africa,54.985,10780667,2602.664206
Cameroon,1988,2200,0,0,NA,NA,NA,NA
Cameroon,1989,7630,0,0,NA,NA,NA,NA
Cameroon,1990,1730,0,0,NA,NA,NA,NA
Cameroon,1991,1100,0,0,NA,NA,NA,NA
Cameroon,1992,3790,0,0,Africa,54.314,12467171,1793.163278
Cameroon,1993,3900,0,0,NA,NA,NA,NA
Cameroon,1994,3820,0,0,NA,NA,NA,NA
Cameroon,1995,4230,0,0,NA,NA,NA,NA
Cameroon,1996,4460,0,0,NA,NA,NA,NA
Cameroon,1997,3220,0,1,Africa,52.199,14195809,1694.337469
Cameroon,1998,3210,0,1,NA,NA,NA,NA
Cameroon,1999,3080,0,1,NA,NA,NA,NA
Cameroon,2000,3430,0,1,NA,NA,NA,NA
Cameroon,2001,3420,0,1,NA,NA,NA,NA
Cameroon,2002,3420,0,1,Africa,49.856,15929988,1934.011449
Cameroon,2003,3800,0,1,NA,NA,NA,NA
Cameroon,2004,3960,0,1,NA,NA,NA,NA
Cameroon,2005,3700,0,1,NA,NA,NA,NA
Cameroon,2006,3860,0,1,NA,NA,NA,NA
Cameroon,2007,5830,0,1,Africa,50.43,17696293,2042.09524
Cameroon,2008,5540,0,1,NA,NA,NA,NA
Cameroon,2009,6730,0,1,NA,NA,NA,NA
Cameroon,2010,6780,0,1,NA,NA,NA,NA
Cameroon,2011,5770,0,1,NA,NA,NA,NA
Canada,1986,405000,1,0,NA,NA,NA,NA
Canada,1987,431000,1,0,Americas,76.86,26549700,26626.51503
Canada,1988,456000,1,0,NA,NA,NA,NA
Canada,1989,463000,1,0,NA,NA,NA,NA
Canada,1990,435000,1,0,NA,NA,NA,NA
Canada,1991,427000,1,0,NA,NA,NA,NA
Canada,1992,441000,1,0,Americas,77.95,28523502,26342.88426
Canada,1993,446000,1,0,NA,NA,NA,NA
Canada,1994,457000,1,0,NA,NA,NA,NA
Canada,1995,468000,1,0,NA,NA,NA,NA
Canada,1996,479000,1,0,NA,NA,NA,NA
Canada,1997,495000,1,1,Americas,78.61,30305843,28954.92589
Canada,1998,507000,1,1,NA,NA,NA,NA
Canada,1999,515000,1,1,NA,NA,NA,NA
Canada,2000,534000,1,1,NA,NA,NA,NA
Canada,2001,528000,1,1,NA,NA,NA,NA
Canada,2002,519000,1,1,Americas,79.77,31902268,33328.96507
Canada,2003,553000,1,1,NA,NA,NA,NA
Canada,2004,552000,1,1,NA,NA,NA,NA
Canada,2005,557000,1,1,NA,NA,NA,NA
Canada,2006,544000,1,1,NA,NA,NA,NA
Canada,2007,554000,1,1,Americas,80.653,33390141,36319.23501
Canada,2008,561000,1,1,NA,NA,NA,NA
Canada,2009,537000,1,1,NA,NA,NA,NA
Canada,2010,535000,1,1,NA,NA,NA,NA
Canada,2011,537000,1,1,NA,NA,NA,NA
Cape Verde,1986,58.7,0,0,NA,NA,NA,NA
Cape Verde,1987,80.7,0,0,NA,NA,NA,NA
Cape Verde,1988,73.3,0,0,NA,NA,NA,NA
Cape Verde,1989,80.7,0,0,NA,NA,NA,NA
Cape Verde,1990,95.3,0,0,NA,NA,NA,NA
Cape Verde,1991,99,0,0,NA,NA,NA,NA
Cape Verde,1992,106,0,0,NA,NA,NA,NA
Cape Verde,1993,110,0,0,NA,NA,NA,NA
Cape Verde,1994,114,0,0,NA,NA,NA,NA
Cape Verde,1995,121,0,0,NA,NA,NA,NA
Cape Verde,1996,143,0,0,NA,NA,NA,NA
Cape Verde,1997,147,0,1,NA,NA,NA,NA
Cape Verde,1998,158,0,1,NA,NA,NA,NA
Cape Verde,1999,183,0,1,NA,NA,NA,NA
Cape Verde,2000,216,0,1,NA,NA,NA,NA
Cape Verde,2001,235,0,1,NA,NA,NA,NA
Cape Verde,2002,275,0,1,NA,NA,NA,NA
Cape Verde,2003,308,0,1,NA,NA,NA,NA
Cape Verde,2004,330,0,1,NA,NA,NA,NA
Cape Verde,2005,440,0,1,NA,NA,NA,NA
Cape Verde,2006,473,0,1,NA,NA,NA,NA
Cape Verde,2007,506,0,1,NA,NA,NA,NA
Cape Verde,2008,469,0,1,NA,NA,NA,NA
Cape Verde,2009,524,0,1,NA,NA,NA,NA
Cape Verde,2010,557,0,1,NA,NA,NA,NA
Cape Verde,2011,616,0,1,NA,NA,NA,NA
Central African Republic,1986,161,0,0,NA,NA,NA,NA
Central African Republic,1987,260,0,0,Africa,50.485,2840009,844.8763504
Central African Republic,1988,231,0,0,NA,NA,NA,NA
Central African Republic,1989,249,0,0,NA,NA,NA,NA
Central African Republic,1990,198,0,0,NA,NA,NA,NA
Central African Republic,1991,205,0,0,NA,NA,NA,NA
Central African Republic,1992,216,0,0,Africa,49.396,3265124,747.9055252
Central African Republic,1993,224,0,0,NA,NA,NA,NA
Central African Republic,1994,235,0,0,NA,NA,NA,NA
Central African Republic,1995,235,0,0,NA,NA,NA,NA
Central African Republic,1996,235,0,0,NA,NA,NA,NA
Central African Republic,1997,246,0,1,Africa,46.066,3696513,740.5063317
Central African Republic,1998,249,0,1,NA,NA,NA,NA
Central African Republic,1999,264,0,1,NA,NA,NA,NA
Central African Republic,2000,268,0,1,NA,NA,NA,NA
Central African Republic,2001,246,0,1,NA,NA,NA,NA
Central African Republic,2002,246,0,1,Africa,43.308,4048013,738.6906068
Central African Republic,2003,235,0,1,NA,NA,NA,NA
Central African Republic,2004,235,0,1,NA,NA,NA,NA
Central African Republic,2005,235,0,1,NA,NA,NA,NA
Central African Republic,2006,249,0,1,NA,NA,NA,NA
Central African Republic,2007,253,0,1,Africa,44.741,4369038,706.016537
Central African Republic,2008,253,0,1,NA,NA,NA,NA
Central African Republic,2009,253,0,1,NA,NA,NA,NA
Central African Republic,2010,264,0,1,NA,NA,NA,NA
Central African Republic,2011,279,0,1,NA,NA,NA,NA
Chad,1986,187,0,0,NA,NA,NA,NA
Chad,1987,198,0,0,Africa,51.051,5498955,952.386129
Chad,1988,66,0,0,NA,NA,NA,NA
Chad,1989,103,0,0,NA,NA,NA,NA
Chad,1990,143,0,0,NA,NA,NA,NA
Chad,1991,66,0,0,NA,NA,NA,NA
Chad,1992,84.3,0,0,Africa,51.724,6429417,1058.0643
Chad,1993,91.7,0,0,NA,NA,NA,NA
Chad,1994,103,0,0,NA,NA,NA,NA
Chad,1995,110,0,0,NA,NA,NA,NA
Chad,1996,125,0,0,NA,NA,NA,NA
Chad,1997,143,0,1,Africa,51.573,7562011,1004.961353
Chad,1998,150,0,1,NA,NA,NA,NA
Chad,1999,161,0,1,NA,NA,NA,NA
Chad,2000,176,0,1,NA,NA,NA,NA
Chad,2001,172,0,1,NA,NA,NA,NA
Chad,2002,169,0,1,Africa,50.525,8835739,1156.18186
Chad,2003,381,0,1,NA,NA,NA,NA
Chad,2004,378,0,1,NA,NA,NA,NA
Chad,2005,400,0,1,NA,NA,NA,NA
Chad,2006,407,0,1,NA,NA,NA,NA
Chad,2007,462,0,1,Africa,50.651,10238807,1704.063724
Chad,2008,510,0,1,NA,NA,NA,NA
Chad,2009,491,0,1,NA,NA,NA,NA
Chad,2010,517,0,1,NA,NA,NA,NA
Chad,2011,539,0,1,NA,NA,NA,NA
Chile,1986,22200,0,0,NA,NA,NA,NA
Chile,1987,22700,0,0,Americas,72.492,12463354,5547.063754
Chile,1988,26900,0,0,NA,NA,NA,NA
Chile,1989,32400,0,0,NA,NA,NA,NA
Chile,1990,33300,0,0,NA,NA,NA,NA
Chile,1991,31300,0,0,NA,NA,NA,NA
Chile,1992,32500,0,0,Americas,74.126,13572994,7596.125964
Chile,1993,34600,0,0,NA,NA,NA,NA
Chile,1994,38100,0,0,NA,NA,NA,NA
Chile,1995,41700,0,0,NA,NA,NA,NA
Chile,1996,48500,0,0,NA,NA,NA,NA
Chile,1997,56400,0,1,Americas,75.816,14599929,10118.05318
Chile,1998,57600,0,1,NA,NA,NA,NA
Chile,1999,61500,0,1,NA,NA,NA,NA
Chile,2000,58800,0,1,NA,NA,NA,NA
Chile,2001,53300,0,1,NA,NA,NA,NA
Chile,2002,55200,0,1,Americas,77.86,15497046,10778.78385
Chile,2003,55600,0,1,NA,NA,NA,NA
Chile,2004,59800,0,1,NA,NA,NA,NA
Chile,2005,61800,0,1,NA,NA,NA,NA
Chile,2006,64800,0,1,NA,NA,NA,NA
Chile,2007,71600,0,1,Americas,78.553,16284741,13171.63885
Chile,2008,71900,0,1,NA,NA,NA,NA
Chile,2009,66800,0,1,NA,NA,NA,NA
Chile,2010,72300,0,1,NA,NA,NA,NA
Chile,2011,79200,0,1,NA,NA,NA,NA
China,1986,2070000,0,0,NA,NA,NA,NA
China,1987,2210000,0,0,Asia,67.274,1084035000,1378.904018
China,1988,2370000,0,0,NA,NA,NA,NA
China,1989,2410000,0,0,NA,NA,NA,NA
China,1990,2440000,0,0,NA,NA,NA,NA
China,1991,2570000,0,0,NA,NA,NA,NA
China,1992,2690000,0,0,Asia,68.69,1164970000,1655.784158
China,1993,2880000,0,0,NA,NA,NA,NA
China,1994,3060000,0,0,NA,NA,NA,NA
China,1995,3320000,0,0,NA,NA,NA,NA
China,1996,3460000,0,0,NA,NA,NA,NA
China,1997,3470000,0,1,Asia,70.426,1230075000,2289.234136
China,1998,3320000,0,1,NA,NA,NA,NA
China,1999,3320000,0,1,NA,NA,NA,NA
China,2000,3410000,0,1,NA,NA,NA,NA
China,2001,3490000,0,1,NA,NA,NA,NA
China,2002,3850000,0,1,Asia,72.028,1280400000,3119.280896
China,2003,4540000,0,1,NA,NA,NA,NA
China,2004,5230000,0,1,NA,NA,NA,NA
China,2005,5900000,0,1,NA,NA,NA,NA
China,2006,6530000,0,1,NA,NA,NA,NA
China,2007,7030000,0,1,Asia,72.961,1318683096,4959.114854
China,2008,7550000,0,1,NA,NA,NA,NA
China,2009,8000000,0,1,NA,NA,NA,NA
China,2010,8780000,0,1,NA,NA,NA,NA
China,2011,9730000,0,1,NA,NA,NA,NA
Colombia,1986,49100,0,0,NA,NA,NA,NA
Colombia,1987,50500,0,0,Americas,67.768,30964245,4903.2191
Colombia,1988,52400,0,0,NA,NA,NA,NA
Colombia,1989,53200,0,0,NA,NA,NA,NA
Colombia,1990,57300,0,0,NA,NA,NA,NA
Colombia,1991,57100,0,0,NA,NA,NA,NA
Colombia,1992,62000,0,0,Americas,68.421,34202721,5444.648617
Colombia,1993,64000,0,0,NA,NA,NA,NA
Colombia,1994,67600,0,0,NA,NA,NA,NA
Colombia,1995,59600,0,0,NA,NA,NA,NA
Colombia,1996,60500,0,0,NA,NA,NA,NA
Colombia,1997,64900,0,1,Americas,70.313,37657830,6117.361746
Colombia,1998,66000,0,1,NA,NA,NA,NA
Colombia,1999,56500,0,1,NA,NA,NA,NA
Colombia,2000,57900,0,1,NA,NA,NA,NA
Colombia,2001,56300,0,1,NA,NA,NA,NA
Colombia,2002,55700,0,1,Americas,71.682,41008227,5755.259962
Colombia,2003,57400,0,1,NA,NA,NA,NA
Colombia,2004,55100,0,1,NA,NA,NA,NA
Colombia,2005,60900,0,1,NA,NA,NA,NA
Colombia,2006,62900,0,1,NA,NA,NA,NA
Colombia,2007,62400,0,1,Americas,72.889,44227550,7006.580419
Colombia,2008,68100,0,1,NA,NA,NA,NA
Colombia,2009,72700,0,1,NA,NA,NA,NA
Colombia,2010,76200,0,1,NA,NA,NA,NA
Colombia,2011,76500,0,1,NA,NA,NA,NA
Comoros,1986,44,0,0,NA,NA,NA,NA
Comoros,1987,47.7,0,0,Africa,54.926,395114,1315.980812
Comoros,1988,51.3,0,0,NA,NA,NA,NA
Comoros,1989,51.3,0,0,NA,NA,NA,NA
Comoros,1990,62.3,0,0,NA,NA,NA,NA
Comoros,1991,66,0,0,NA,NA,NA,NA
Comoros,1992,66,0,0,Africa,57.939,454429,1246.90737
Comoros,1993,69.7,0,0,NA,NA,NA,NA
Comoros,1994,69.7,0,0,NA,NA,NA,NA
Comoros,1995,73.3,0,0,NA,NA,NA,NA
Comoros,1996,77,0,0,NA,NA,NA,NA
Comoros,1997,80.7,0,1,Africa,60.66,527982,1173.618235
Comoros,1998,88,0,1,NA,NA,NA,NA
Comoros,1999,91.7,0,1,NA,NA,NA,NA
Comoros,2000,103,0,1,NA,NA,NA,NA
Comoros,2001,103,0,1,NA,NA,NA,NA
Comoros,2002,103,0,1,Africa,62.974,614382,1075.811558
Comoros,2003,132,0,1,NA,NA,NA,NA
Comoros,2004,143,0,1,NA,NA,NA,NA
Comoros,2005,139,0,1,NA,NA,NA,NA
Comoros,2006,161,0,1,NA,NA,NA,NA
Comoros,2007,103,0,1,Africa,65.152,710960,986.1478792
Comoros,2008,106,0,1,NA,NA,NA,NA
